sentaka|sen·ta·ka [n] pohon jenis medang, <i>Pygeum parviflorum
sental|1:sen·tal ? sintal
sental|2:sen·tal [v] me·nyen·tal [v] menggosok kuat-kuat (supaya bersih dsb): <i>- meja dng kain lap
sentali|sen·ta·li [n] burung, <i>Megalaima haemacephala
sentana|1:sen·ta·na [Jw n] kaum kerabat raja (orang bangsawan)
sentana|2:sen·ta·na lihat kalau
sentana|3:sen·ta·na [Mk] [adv] dng sepertinya
sentap|sen·tap ? 1sentak
sentausa|sen·tau·sa ? sentosa
senteng|1:sen·teng [a] 1. pendek (baju, kelambu, dsb)
senteng|2:sen·teng [Bl n] kain (selendang) penutup dada
senter|1:sen·ter [n] 1. alat untuk menerangi gelap, berupa tabung dng bola lampu kecil di ujungnya, yg tertutup kaca dan baterai untuk menyalakannya
senter|2:sen·ter [n] pusat
senteri|sen·te·ri ? santri
senterpor|sen·ter·por [n cak] poros halang
senti|sen·ti [n] 1. [kp] sentimeter
sentiabu|sen·ti·a·bu ? setiabu
sentiare|sen·ti·a·re [n] satuan ukuran luas 0,01 are (disingkat <i>ca</i>)
sentiasa|sen·ti·a·sa ? senantiasa
sentigram|sen·ti·gram [n] satuan ukuran berat 0,01 gram (disingkat <i>ca</i>)
sentil|1:sen·til, ter·sen·til [v] tampak tersembul sedikit di antara bibir (sugi, gula-gula, dsb)
sentil|2:sen·til [Jk v] me·nyen·til [v] 1. menjentik
sentiliter|sen·ti·li·ter [n] satuan ukuran isi 0,001 liter (disingkat <i>cl</i>)
sentimen|sen·ti·men 1. [n] pendapat atau pandangan yg didasarkan pd perasaan yg berlebih-lebihan thd sesuatu (bertentangan dng pertimbangan pikiran): <i>keputusan yg dihasilkan akan tidak adil jika disertai rasa -- pribadi
sentimental|sen·ti·men·tal [a] 1. mengenai sentimen
sentimentalitas|sen·ti·men·ta·li·tas [n] tingkat keadaan sentimen: <i>krn -- yg tidak terkendalikan, timbul perselisihan antara kedua sahabat itu
sentimentil|sen·ti·men·til ? sentimental
sentimeter|sen·ti·me·ter [n] satuan ukuran panjang 0,01 m (disingkan <i>cm</i>)
senting|1:sen·ting ? santing
senting|2:sen·ting [Mk a] sukar
senting|3:sen·ting [n] 1. tumbuhan semak untuk pupuk hijau, sering juga dipakai untuk pagar
sentiong|sen·ti·ong [Cn n] pekuburan Cina
sentiung|sen·ti·ung ? sentiong
sentol|sen·tol [a] pendek atau gemuk
sentong|sen·tong [Jw n] kamar
sentosa|sen·to·sa [a] bebas dr segala kesukaran dan bencana
sentra|sen·tra [n] tempat yg terletak di tengah-tengah (bandar dsb)
sentral|sen·tral 1. [a] di tengah-tengah sekali: <i>titik --
sentralisasi|sen·tra·li·sa·si [n] penyatuan segala sesuatu ke suatu tempat (daerah dsb) yg dianggap sbg pusat
sentralistis|sen·tra·lis·tis [a] berorientasi ke pusat (sentral)
sentrifugal|sen·tri·fu·gal [a Fis] bergerak menjauhi pusat atau sumbu: <i>mesin --
sentripetal|sen·tri·pe·tal [a Fis] bergerak menuju pusat atau sumbu
sentrum|sen·trum ? sentra
sentuh|sen·tuh [v] ber·sen·tuh [v] 1. kena sedikit pd
sentuk|sen·tuk [ark] ter·sen·tuk [v] terantuk (pd)
sentul|sen·tul [n] 1. pohon, buahnya dapat dimakan, masam rasanya, kayunya dibuat papan
sentung|1:sen·tung [Mk] lihat 1. antung
sentung|2:sen·tung [Mk n] lihat 2. antung
senu|se·nu [ark n] saraf
senuh|se·nuh [a] berasa senak perut krn kekenyangan dsb
senuhun|se·nu·hun ? sinuhun
senuk|1:se·nuk [n] ikan alu-alu
senuk|2:se·nuk ? tenuk
senunggang|se·nung·gang [n] ikan laut yg selalu berenang dng posisi kepala di bawah, ekor di atas
senur|se·nur [n cak] tali
senyak|se·nyak ? senyap
senyampang|se·nyam·pang [p] 1. kebetulan
senyap|se·nyap [a] 1. tidak ada suara (bunyi) sedikit pun
senyar|se·nyar [a] 1. berasa geranyam di tangan dsb (ketika siku terantuk benda keras)
senyawa|se·nya·wa 1. [a] berpadu benar
senyum|se·nyum [n] gerak tawa ekspresif yg tidak bersuara untuk menunjukkan rasa senang, gembira, suka, dsb dng mengembangkan bibir sedikit: <i>hatinya senang melihat -- kekasihnya
senyur|se·nyur <i>n kl</i> tuan
seok|se·ok , ter·se·ok-se·ok [v] berasa berat untuk melangkah sehingga tidak dapat menumpu badan dng baik
seolah-olah|se·o·lah-o·lah lihat 1. lah
sep|sep [ark n] kepala (kantor, stasiun, dsb): <i>kalau -- nya orang baik, senanglah ia bekerja
sepada|se·pa·da <i>cak kp</i> siapa ada (di rumah)
sepah|1:se·pah [n] ampas sesuatu yg sudah dikunyah dan diisap air atau sarinya
sepah|2:se·pah [n] -- raja cenderawasih
sepah|3:se·pah [n] pohon yg kayunya sangat keras, getahnya dapat dibuat lilin
sepah|4:se·pah [n] nama batu permata (di dalamnya terdapat gambar akar kayu)
sepah|se·pah , ber·se·pah [v] terserak-serak tidak keruan
sepai|se·pai [v], ber·se·pai [v] berpecah menjadi kecil-kecil dan terserak ke mana-mana
sepak|1:se·pak [n] tiruan bunyi orang memukul sesuatu dng benda pipih, msl dng telapak tangan (tamparan, tempelengan)
sepak|2:se·pak [n cak] jari-jari pd roda (sepeda dsb)
sepak bola|se·pak bo·la [n Olr] permainan beregu di lapangan, menggunakan bola sepak dr dua kelompok yg berlawanan yg masing-masing terdiri atas sebelas pemain, berlangsung selama 2 x 45 menit, kemenangan ditentukan oleh selisih gol yg masuk ke gawang lawan
sepak|se·pak [n] gerakan memukul sesuatu dng kaki, dng cara mengayunkan kaki (ke muka atau ke sisi)
sepakat|se·pa·kat [a] 1. setuju
sepakbor|se·pak·bor ? sepatbor
sepal|se·pal [n Bot] daun yg berubah bentuk menjadi kelopak bunga
sepala-pala|se·pa·la-pa·la [adv] 1. (jika hendak atau terpaksa benar) sesempurna-sempurnanya
sepam|se·pam [n] pohon mangga hutan, <i>Mangifera maingayi
sepan|1:se·pan [a cak] 1. hanya cukup (sangat terbatas, tidak ada lebihnya)
sepan|2:se·pan [n] bisul-bisul atau bubul pd jari tangan atau kaki spt bunga karang
sepanar|se·pa·nar [ark n] alat untuk mencengkam dan mengetatkan atau melonggarkan
sepandri|se·pan·dri [Jw n] pangkat serdadu (lebih tinggi sedikit dp serdadu biasa)
sepanduk|se·pan·duk ? spanduk
sepang|se·pang [n] 1. pohon berduri, kayunya dapat dibuat bahan pencelup merah
sepangkalan|se·pang·kal·an ? sipangkalan
separasi|se·pa·ra·si [n] pemisahan
separatis|se·pa·ra·tis [n] orang (golongan) yg menghendaki pemisahan diri dr suatu persatuan
separatisme|se·pa·ra·tis·me [n] paham atau gerakan untuk memisahkan diri (mendirikan negara sendiri)
separbang|se·par·bang [n cak] bank tabungan (pos)
sepasan|se·pa·san ? sepesan
sepasin|se·pa·sin [Mk n] binatang yg akan menjadi capung
sepat|1:se·pat [n] ikan air tawar berbentuk pipih, bersisik halus, berwarna keperak-perakan, kerap kali dijadikan ikan kering atau ikan asin, suku <i>Anabantidae
sepat|2:se·pat [a] rasa kelat spt rasa salak mentah
sepat|3:se·pat lihat kayu
sepatbor|se·pat·bor [n] besi tipis penutup roda supaya lumpur tidak memercik
sepatu|1:se·pa·tu [n] 1. lapik atau pembungkus kaki yg biasanya dibuat dr kulit (karet dsb), bagian telapak dan tumitnya tebal dan keras: --<i> kulit
sepatu|2:se·pa·tu lihat 2. embang
sepatung|se·pa·tung ? sipatung
sepeda|se·pe·da [n] kendaraan beroda dua atau tiga, mempunyai setang, tempat duduk, dan sepasang pengayuh yg digerakkan kaki untuk menjalankannya
sepedas|se·pe·das [n] halia
sepegoh|se·pe·goh [n] lokan yg menghasilkan mutiara yg kurang baik mutunya dan murah harganya
sepekuk|se·pe·kuk ? spekuk
sepel|se·pel [v] me·nye·pel [v cak] mengeja
sepele|se·pe·le [a] remeh
sepeling|se·pe·ling [n cak] 1. sesuatu yg sengaja dilebihkan dp yg diperlukan
sepen|se·pen [n] bilik atau lemari tempat menyimpan bahan makanan dsb
sepenuh|se·pe·nuh lihat daun
seperah|se·pe·rah [n] kain putih (alas) yg dihamparkan untuk alas makanan yg disajikan
seperantu|se·pe·ran·tu [n] bahan untuk obat-obatan yg berasal dr pohon
seperitus|se·pe·ri·tus ? spiritus
sepersi|se·per·si ? asperses
seperti|se·per·ti [p] 1. serupa dng
sepesan|se·pe·san [n] binatang kecil, berkaki banyak dan berbisa, biasanya terdapat di tempat tersembunyi di sela-sela bilik, tumpukan kayu, atau bata
sepet|se·pet [a cak] 1. rasa kelat spt rasa buah salak yg masih mentah
sepetir|se·pe·tir [n] pohon, <i>Ormosia parviflora
sepi|se·pi [a] 1. sunyi
sepih|se·pih [Mk] ? 2serpih
sepiker|se·pi·ker [n cak] pengeras suara
sepion|se·pi·on ? spion
sepir|1:se·pir [n cak] 1. otot
sepir|2:se·pir ? sipir
sepiritus|se·pi·ri·tus ? spiritus
sepit|se·pit [n] 1. alat untuk menjepit yg terdiri atas dua batang yg dapat direnggangkan (dibuka) dan dijepitkan (spt pinset)
seples|sep·les [n Lay] cara membuang sambungan tali, tros, dadung, tali kawat atau baja, antara ujung-ujung dua tali atau antara ujung tali dan talinya sendiri
sepoi|1:se·poi [a] se·poi-se·poi (basa) [a] perlahan-lahan dan silir-semilir (tt angin): <i>lagu cintanya dibawa angin malam yg -
sepoi|2:se·poi ? sipahi
sepon|se·pon ? spons
sepora|se·po·ra ? spora
seprai|sep·rai [n] kain alas tempat tidur, ditempatkan di atas kasur (tempat tidur, dipan)
seprei|sep·rei ? seprai
sepsis|sep·sis [n Dok] keracunan yg disebabkan oleh hasil proses pembusukan
september|Sep·tem·ber [n] bulan ke-9 tahun Masehi (30 hari): <i>beliau lahir pada bulan -- 1904
septima|sep·ti·ma [n] sajak yg terdiri atas tujuh baris
septum|sep·tum [n Bio] dinding pembatas
sepuh|1:se·puh [n] 1. campuran sendawa, tawas, dsb yg dipakai untuk menuakan warna emas (menjadikan warna emas tua)
sepuh|2:se·puh [Jw a] tua: <i>beliau sudah --
sepui|se·pui ? sepoi
sepuit|se·pu·it [n] alat untuk menyemprot
sepuk|se·puk [v] me·nye·puk [v] 1. membuang (melemparkan) begitu saja
sepukal|se·pu·kal lihat keris
sepul|se·pul [n] gelendong
sepulih|se·pu·lih lihat akar
sepupu|se·pu·pu [n] hubungan kekerabatan antara anak-anak dr dua orang bersaudara
sepur|se·pur [n] kereta api: <i>ia berangkat dng naik --
sepura|se·pu·ra ? spora
seput|1:se·put [a cak] lekas
seput|2:se·put [a] 1. suram
sera|se·ra, ter·se·ra-se·ra [v] (berlari, datang) tergesa-gesa
serabai|se·ra·bai ? serabi
serabi|se·ra·bi [n] penganan berbentuk bundar pipih berpori-pori, dibuat dr adonan tepung beras (gandum), air kelapa (santan dsb), ragi dsb, sebelum dimasak dibiarkan mengembang, dimakan dng kuah gula jawa bercampur santan
serabut|se·ra·but [n] 1. serat-serat spt pd sabut
serabutan|se·ra·but·an [Jw a] 1. silang-menyilang tidak menentu (tt arus lalu lintas)
seraga|se·ra·ga lihat bantal
seragam|se·ra·gam [n] sama ragam (corak, bentuk, susunan): <i>pakaian --
serah|1:se·rah [v] ber·se·rah [v] mempercayakan diri dan nasib (kpd)
serah|2:se·rah ? sera
serah terima|se·rah te·ri·ma [n] penyerahan dan penerimaan (tt jabatan, tanggung jawab, dsb), pihak yg satu menyerahkan dan pihak yg lain menerima
serah|se·rah ? sirah
serahi|se·ra·hi [n] botol kecil berleher panjang
serai|se·rai [n] tanaman tahunan termasuk suku <i>Gramineae</i>, membentuk rumpun yg padat, batangnya kaku dan pendek, bentuk daunnya spt pita yg meruncing ke ujung, menghasilkan minyak serai, bonggol batang yg muda digunakan sbg penyedap berbagai masakan
serak|1:se·rak [a] 1. parau (tt suara krn banyak berkata-kata dsb): <i>semalaman ia menangis hingga suaranya --
serak|2:se·rak [n] burung elang malam (atau burung hantu) yg bunyinya serak (spt suara orang yg serak)
serak|3:se·rak [n] -- serik tiruan bunyi yg terdengar ketika orang menggosok lantai dsb
serak|se·rak [v], ber·se·rak [v] tersebar di mana-mana: <i>buku itu - di mana-mana
serakah|se·ra·kah [a] selalu hendak memiliki lebih dr yg dimiliki
seram|se·ram [a] 1. berdiri bulu roma (krn ketakutan dsb)
serama|se·ra·ma [kl n] 1. gendang yg sebelah dipukul dng tangan dan yg sebelah lagi dipukul dng pemukul
serambi|se·ram·bi [n] 1. beranda atau selasar yg agak panjang, bersambung dng induk rumah (biasanya lebih rendah dp induk rumah): <i>sesudah makan malam, ia berbaring di atas balai-balai bambu di -- rumah
serampang|1:se·ram·pang [n] tombak yg ujungnya bercabang tiga untuk senjata atau untuk menangkap ikan
serampang|2:se·ram·pang, ter·se·ram·pang [v] 1. terkait (spt layang-layang tersangkut di pohon)
serampang|3:se·ram·pang [v] me·nye·ram·pang [v] 1. melempar secara melintang dan seakan-akan sejajar dng tanah (tt barang yg berukuran panjang): <i>ia - kaki anjing itu dng alu
serampang|4:se·ram·pang, -- dua belas [n] nama sebuah tari nasional dan lagunya
serampat|se·ram·pat ? 1sengkelit
serampin|se·ram·pin [n] 1. tikar alas tempat membuat sagu (untuk mengumpulkan sagu)
serampu|se·ram·pu lihat 2sumpah
serampuk|se·ram·puk [v] sampuk
seran|se·ran [ark n] garis-garis (jalur-jalur) miring
serana|1:se·ra·na <i>v kl,</i> me·nye·ra·na [v] 1. merana (makin lama makin kurus): <i>badan -
serana|2:se·ra·na ? sarana
seranah|se·ra·nah [n] kutuk
serandang|se·ran·dang [n] dua batang kayu (buluh dsb) bersilang dan berikat di bagian atas untuk menyangga atau menunjang sesuatu
serandau|se·ran·dau [n] bangau laut
serandib|Se·ran·dib [kl n] Sri Lanka
serandung|se·ran·dung, ter·se·ran·dung [v] terantuk (pd batu dsb)
serang|1:se·rang [v] me·nye·rang [v] 1. mendatangi untuk melawan (melukai, memerangi, dsb)
serang|2:se·rang [Mk] ber·se·rang [v] bertambah: <i>rusuh hati makin -
serang|3:se·rang [n Lay] mandor di kapal
serangga|se·rang·ga [n] binatang kecil yg kakinya beruas-ruas, bernapas dng pembuluh napas, tubuh, dan kepalanya berkulit keras (spt belalang, semut, lebah)
serangguh|se·rang·guh ? seranggung
seranggung|se·rang·gung [v], ber·se·rang·gung [v] duduk membungkuk dng siku bertekan pd lutut dan tangan menopang dagu
serangkak|1:se·rang·kak [n] duri-duri (ranting-ranting kayu dsb) yg dipasang pd batang pohon buah-buahan supaya jangan dipanjat orang
serangkak|2:se·rang·kak [Mk n] ketam kecil
serangsang|se·rang·sang [v], me·nye·rang·sang [v] marah sekali
serani|Se·ra·ni [n] 1. Kristen
seranograf|se·ra·no·graf [n] alat untuk merekam terjadinya kilat
seranometer|se·ra·no·me·ter [n] alat untuk menghitung pemberian isyarat terjadinya sambaran kilat di suatu tempat
seranta|se·ran·ta, me·nye·ran·ta·kan [kl v] memaklumkan kpd orang banyak
serap|se·rap [v] -- mesra sangat mesra
serapa|se·ra·pa ? serapah
serapah|se·ra·pah [n] kutuk
serapat|se·ra·pat lihat akar
serasa|se·ra·sa [n] sirih: <i>mukanya bujur --
serasah|1:se·ra·sah [n] kotoran (buangan, sampah, dsb) atau bahan organik mati berupa ranting dan daun bekas pangkasan yg dapat dijadikan pupuk
serasah|2:se·ra·sah [n] kain tenun buatan India
serasah|3:se·ra·sah [n] air terjun
serasi|se·ra·si [a] cocok
serat|1:se·rat [a] sendat
serat|2:se·rat [n Bio] sel atau jaringan serupa benang atau pita panjang, berasal dr hewan atau tumbuhan (ulat, batang pisang, daun nanas, kulit kayu, dsb), digunakan untuk membuat kertas, tekstil, dan sikat
seratah|se·ra·tah [n] keladi yg umbinya dapat dimakan
serati|1:se·ra·ti [n] penggembala atau pengendali gajah
serati|2:se·ra·ti lihat itik
seratung|se·ra·tung [n] pohon kecil, berbunga indah, berwarna putih
serau|1:se·rau [a] kurang kerap (tt tenunan)
serau|2:se·rau lihat akar
seraumeter|se·rau·me·ter [n] alat untuk menghitung jumlah kilat di dl radius yg telah ditentukan
seraut|se·ra·ut [n] pisau kecil tajam (untuk menakik-nakik, meraut, dsb)
serawak|1:se·ra·wak lihat batu
serawak|2:se·ra·wak [n] penganan yg terbuat dr pisang, dicampur dng tepung dan telur, kemudian diberi kuah gula hitam bercampur santan
serawal|se·ra·wal [Mk n] seluar
serawan|se·ra·wan ? 3rawan
seraya|1:se·ra·ya [kl p] sambil
seraya|2:se·ra·ya [Mk n] 1. penolong
seraya|3:se·ra·ya [n] pohon meranti
serba|1:ser·ba- [bentuk terikat] segala-galanya, semaunya, segala hal: --<i> indah
serba|2:ser·ba, ser·ba-ser·bi [adv] bermacam-macam
serbaada|ser·ba·a·da [a] segala-galanya ada
serbaakal|ser·ba·a·kal [n] paham yg mengagungkan pikiran yg dianggap dapat memberikan penjelasan segala-galanya
serbabaru|ser·ba·ba·ru [a] baru sama sekali
serbabisa|ser·ba·bi·sa [a] segalanya bisa
serbadua|ser·ba·dua [a] dualisme
serbaemas|ser·ba·e·mas [a] semua terbuat dr emas
serbaguna|ser·ba·gu·na [a] dapat digunakan untuk segala hal atau untuk berbagai maksud
serbah-serbih|ser·bah-ser·bih [a] tidak rapi (tt pakaian dsb)
serbaindah|ser·ba·in·dah [a] semuanya indah
serbak|ser·bak, me·nyer·bak [v] menyebar atau mengeluarkan (bau harum)
serbakeemasan|ser·ba·ke·e·mas·an [a] semuanya berwarna spt warna emas
serbakurang|ser·ba·ku·rang [a] segala hal selalu kurang
serbamacam|ser·ba·ma·cam [a] aneka macam
serban|ser·ban [n] kain ikat kepala yg lebar (yg dipakai oleh orang Arab, haji, dsb)
serbaneka|ser·ba·ne·ka [a] [kp] serba aneka
serbaputih|ser·ba·pu·tih [a] semuanya berwarna putih
serbarumah|ser·ba·ru·mah [a] perkakas rumah tangga
serbasalah|ser·ba·sa·lah [a] segala hal selalu dianggap salah
serbasama|ser·ba·sa·ma [a] homogen
serbasusah|ser·ba·su·sah [a] segala hal susah dikerjakan
serbat|ser·bat [n] 1. minuman segar (nyaman)
serbausaha|ser·ba·u·sa·ha [a] dapat menjalankan segala macam usaha
serbet|ser·bet [n] sepotong kain (semacam saputangan) untuk membersihkan (menyeka) tangan atau mulut sesudah makan
serbi|ser·bi lihat 2serba
serbu|ser·bu [v] me·nyer·bu [v] 1. mendatangi dng maksud melawan (melukai, memerangi)
serbuk|ser·buk [n] barang yg lumat atau berbutir-butir halus (spt tepung, abu, bubuk): --<i> gergaji
serdadu|ser·da·du [n] prajurit atau anggota tentara
serdak|ser·dak [n] debu halus (yg melekat pd pakaian, alat-alat rumah tangga, dsb)
serdam|ser·dam [n] seruling buluh yg tiupannya spt klarinet
serdang|ser·dang [n] tumbuhan palem yg hidup di tanah bencah dan daunnya dapat dibuat atap
serdawa|ser·da·wa [n] bunyi yg keluar dr kerongkongan (biasanya apabila masuk angin atau sesudah makan kenyang)
serdi|ser·di [n] penyakit ingusan, lazim pd kuda apabila udara dingin
serdih|ser·dih [a] tampak menonjol (menganjur) ke depan (tt perut, dada)
serealia|se·re·a·lia [n] tanaman rumput-rumputan yg bijinya digunakan sbg makanan manusia, spt padi dan gandum
serealin|se·re·a·lin [n Kim] senyawa nitrogen pd bekatul padian
sereat|se·re·at ? syariat
serebral|se·reb·ral [a] 1. [Anat] berkaitan dng serebrum
serebrospinal|se·reb·ro·spi·nal [a] berkenaan dng otak dan sumsum tulang belakang
serebrum|se·reb·rum [n] otak yg mengisi rongga tengkorak bagian atas
seregang|se·re·gang [a] ber·se·re·gang [a] 1. mengotot
sereh|se·reh ? serai
serembah-serembih|se·rem·bah-se·rem·bih [a] berlelehan (tt air mata): <i>ia merenung dng air mata yg --
seremban|se·rem·ban [n] permainan anak-anak dng menggunakan biji (asam, sawo, sirsak, dsb) atau uang logam yg digenggam lalu dibuang ke atas, ditadah oleh punggung tangan, dilemparkan lagi ke atas ditadah oleh telapak tangan dan seterusnya
seremoni|se·re·mo·ni [n] upacara
seremonial|se·re·mo·ni·al [a] bersifat upacara
serempak|se·rem·pak [a] 1. pd saat yg sama dan tiba-tiba: <i>serangan --
serempet|se·rem·pet [v] me·nye·rem·pet [v] 1. mengenai atau menyentuh sedikit pd bidang yg agak memanjang
serempu|se·rem·pu [n] [Lay] 1. lunas panjang dan lekuk (pd perahu): <i>lunas --
serendah|se·ren·dah [n] pohon pisang yg berbatang pendek (tidak dapat tinggi)
serendeng|se·ren·deng [a] 1. sendeng
sereng|se·reng [Jw n] petasan yg dipasang pd ujung lidi panjang, kalau dinyalakan melesat ke atas, spt panah api
serengam|1:se·re·ngam ? sengam
serengam|2:se·re·ngam, ber·se·re·ngam [v] 1. berkerumun (tt semut dsb)
serengeh|se·re·ngeh [Mk] me·nye·re·ngeh [v] 1. menyeringai: <i>ia tertawa -
serengit|se·re·ngit [n] seringai
serenjak|se·ren·jak [n] perangkap tikus
